local_bsz,step_time,sync_time,num_nodes,num_replicas
8,0.9207645505666733,0.6444536323547363,4,28
11,0.9518209099769592,0.6159261474609374,4,28
16,1.0128247439861298,0.5672124824523926,4,28
23,1.0934938490390778,0.5066668186187744,4,28
33,1.201892614364624,0.42117081451416016,4,28
36,1.252291813492775,0.39243078231811523,4,28
4,0.9958542585372925,0.8005057258605958,5,36
6,1.0169980227947235,0.7811605682373047,5,36
8,1.04209466278553,0.7642431411743164,5,36
11,1.0712539702653885,0.7371810607910158,5,36
16,1.1314902603626251,0.6874442825317384,5,36
23,1.2110956013202667,0.6236448669433593,5,36
33,1.3179989904165268,0.544694465637207,5,36
36,1.3654023110866547,0.508400764465332,5,36
4,0.9769653528928757,0.7780607299804687,3,24
6,0.9991229027509689,0.7574899826049805,3,24
8,1.020598903298378,0.7339107818603515,3,24
11,1.0531254410743713,0.7119894409179688,3,24
16,1.110183909535408,0.6610469818115233,3,24
23,1.187435045838356,0.5974167060852051,3,24
33,1.3008923828601837,0.5221238441467285,3,24
36,1.3489011079072952,0.4869129638671876,3,24
4,0.9883275330066681,0.7939739418029785,4,32
6,1.007982537150383,0.7744302711486817,4,32
8,1.0295273661613464,0.7546766738891603,4,32
11,1.0626293122768402,0.7287633934020996,4,32
16,1.1209872961044312,0.6772959289550781,4,32
23,1.2011699378490448,0.6170584945678711,4,32
33,1.311504676938057,0.5376456909179688,4,32
36,1.3624487519264221,0.5053866901397706,4,32
4,1.0027218759059906,0.8053097038269043,5,40
6,1.0231501460075378,0.7839810600280763,5,40
8,1.0446292161941528,0.76512300491333,5,40
11,1.0777631402015686,0.7386522903442382,5,40
16,1.1353734731674194,0.6875341453552246,5,40
23,1.2132920175790787,0.6240622749328613,5,40
33,1.3245478868484497,0.546388412475586,5,40
36,1.374907061457634,0.5129354839324951,5,40
